id,type,name,lat,lon
4296239,way,Dlouhé hony,49.240667,16.5837789
4296242,way,Košinova,49.2237418,16.5993931
4310215,way,Skutilova,49.241734,16.5830681
4310216,way,Vránova,49.2437431,16.5832622
4310218,way,Měřičkova,49.2430006,16.5852399
4310223,way,Metodějova,49.2271979,16.595721
4310226,way,Veleslavínova,49.2204268,16.5968139
4310227,way,Hostinského,49.2189109,16.599422
4315187,way,bratří Čapků,49.1998363,16.5902422
4315188,way,Gorkého,49.1991141,16.593437
4315189,way,Stojanova,49.1990927,16.592143
4315190,way,Grohova,49.2003061,16.5930574
4315191,way,Obilní trh,49.199574,16.5968
4315192,way,Jaselská,49.197762,16.6021691
4315193,way,Pekárenská,49.2024908,16.5998161
4315194,way,Brandlova,49.1984433,16.6060435
4315270,way,Komenského náměstí,49.1980345,16.602729
4315278,way,Solniční,49.196763,16.6055849
4315694,way,Žerotínovo náměstí,49.1991013,16.6054575
4315696,way,Marešova,49.1980345,16.602729
4315701,way,Česká,49.195336,16.6071252
4318375,way,Reissigova,49.2158047,16.6011382
4318377,way,Schodová,49.2074656,16.6129815
4322263,way,Bašného,49.1930206,16.5363737
4322273,way,Böhmova,49.2450358,16.580866
4332562,way,Čápkova,49.204485,16.5941007
4332606,way,Jiříkovského,49.1983842,16.5906034
4332607,way,Zachova,49.1967644,16.5916161
4332678,way,Preslova,49.1945584,16.5836169
4332679,way,Lipová,49.1919844,16.5754863
4332680,way,Tvrdého,49.1969849,16.593166
4332681,way,Neumannova,49.1958455,16.572776
4337068,way,Antonínská,49.2009799,16.6026572
4337069,way,Slovákova,49.1998318,16.6017351
4337128,way,Antonína Macka,49.2172286,16.5987372
4337174,way,Kamenomlýnská,49.1957356,16.568743
4337175,way,Květná,49.1932517,16.5764743
4337176,way,Hroznová,49.1949368,16.5721138
4338885,way,Arne Nováka,49.1999959,16.5989164
4341588,way,Kampelíkova,49.1968743,16.5816878
4341590,way,Trávníky,49.2101884,16.6254865
4341591,way,Muchova,49.2083016,16.6199705
4341593,way,Sýpka,49.2056534,16.6226098
4341595,way,Durďákova,49.2029889,16.6189752
4343812,way,Střední,49.2086862,16.6074139
4343813,way,Kořískova,49.2403397,16.588586
4343814,way,Filkukova,49.2443933,16.5855657
4343815,way,Kolaříkova,49.2467161,16.5813281
4361342,way,Ječná,49.2433738,16.5819738
4381443,way,Jabloňová,49.2427149,16.5777949
4500234,way,Ostrá,49.2190965,16.5678273
4500235,way,Bayerova,49.2089299,16.6006889
4532070,way,Obvodová,49.2276571,16.5317888
4537032,way,Kozí horka,49.2342737,16.5062755
4537033,way,Rakovecká,49.2290552,16.5090273
4540061,way,Hrázní,49.2372984,16.5170386
4612771,way,Bílého,49.1995167,16.5830006
4615579,way,Bohuslava Martinů,49.1979891,16.5778488
4615583,way,Klácelova,49.2005167,16.5822437
4615584,way,Pavlíkova,49.195874,16.5838011
4615585,way,Hlávkova,49.1968743,16.5816878
4615586,way,Heinrichova,49.1968414,16.5889599
4615587,way,Roubalova,49.1972524,16.5848941
4615588,way,Mahenova,49.1964642,16.5854891
4615589,way,Všetičkova,49.1977949,16.5899669
4615590,way,Tomešova,49.1968855,16.5924484
4619503,way,Helceletova,49.1982024,16.5861814
4621050,way,Tišnovka,49.2846672,16.5690257
4632065,way,Břeclavská,49.1448083,16.6198632
4638074,way,Vnitřní,49.2097854,16.6057866
4638076,way,Skřivanova,49.2091893,16.6034706
4638629,way,Dělostřelecká,49.2138604,16.6049969
4672899,way,Dobrovského,49.2174497,16.5858021
4673309,way,Kounicova,49.2132129,16.5919052
4674207,way,Jeřábkova,49.2038779,16.6119646
4674246,way,Pharma Park,49.25193,16.5945934
4674357,way,Boženy Antonínové,49.258704,16.591168
4674358,way,Brigádnická,49.2622854,16.5853241
4674359,way,U Vránova mlýna,49.2655072,16.5826119
4674360,way,Pod zahradami,49.2570417,16.5923816
4674362,way,Karásek,49.2564021,16.5908231
4693679,way,Jeřabinová,49.1936709,16.5837805
4705664,way,Hilleho,49.2031148,16.6107999
4732441,way,Nové náměstí,49.2424283,16.5855748
4741765,way,Rezkova,49.2023525,16.5715873
4742772,way,Botanická,49.2021795,16.6051423
4742792,way,Burešova,49.2059262,16.6053457
4742808,way,Wanklova,49.200531,16.5787767
4750590,way,Kyselkova,49.1103118,16.5263925
4750598,way,U Vlečky,49.1156692,16.609448
4751032,way,Stará cihelna,49.1288484,16.6021682
4767285,way,Sokolova,49.1659223,16.6169041
4767289,way,Modřická,49.1364286,16.6159109
4775427,way,Nebovidská,49.152958,16.5043547
4781152,way,U sokolovny,49.2221803,16.5251075
4781194,way,Pisárecký tunel,49.1881446,16.5665976
4790136,way,Petra Bezruče,49.116171,16.5764881
4790138,way,24. dubna,49.1153755,16.5704345
4795690,way,Provazníkova,49.2139431,16.636245
4795710,way,V Aleji,49.1518093,16.6476784
4795711,way,Rolencova,49.1442745,16.6524462
4795784,way,ulice 1. května,49.1501747,16.661526
4795785,way,Tuřanská,49.1516691,16.6564271
4795812,way,Moravanská,49.1440038,16.6026642
4795855,way,Gajdošova,49.1953099,16.6464964
4795958,way,Otakara Ševčíka,49.1952954,16.646303
4823244,way,Skácelova,49.2228278,16.5900577
4844431,way,Sladová,49.1927168,16.5976978
4844436,way,Příkop,49.2004301,16.6143289
4844439,way,Petrská,49.1917082,16.6067644
4844440,way,Šilingrovo náměstí,49.1925598,16.6056418
4844441,way,Dominikánská,49.1935487,16.6072268
4844443,way,Zelný trh,49.1925096,16.6082482
4844444,way,Ponávka,49.1984952,16.6150848
4853125,way,tunel Hlinky,49.1931796,16.569823
4853143,way,Tučkova,49.2044059,16.6010119
4861061,way,Zahradníkova,49.2059977,16.5934658
4931026,way,Jugoslávská,49.2045089,16.6237416
5079626,way,Schovaná,49.1921116,16.592657
5117667,way,Akademická,49.1765332,16.564474
5181709,way,vodojem Bosonohy,49.1820434,16.5258136
5208544,way,Hrubého,49.2189109,16.599422
5208547,way,Cacovický tunel,49.2248521,16.635531
5208548,way,Husovický tunel,49.2212396,16.6347191
5367157,way,Náves,49.1164675,16.8019853
5606138,way,Charvatská,49.2192872,16.5924424
5606152,way,Florianova,49.2201931,16.6006399
5606154,way,Rostislavovo náměstí,49.2236381,16.5974719
5606155,way,Škárova,49.2235077,16.5994743
5606156,way,Božetěchova,49.2339499,16.5910916
5646285,way,Padělíky,49.1783434,16.5228532
5776739,way,Hoppova,49.2073264,16.6025877
5884226,way,TK Bosonohy,49.1758378,16.5272334
5884228,way,FK SK Bosonohy,49.1747105,16.5289075
5884236,way,Sedla,49.1736626,16.5324669
5884237,way,Ševčenkova,49.1725508,16.5285977
5884239,way,Konopiska,49.1725123,16.5300033
5890136,way,Orlovna Bosonohy,49.1736275,16.5326284
5890138,way,Plachty,49.1793988,16.548203
5933440,way,Hrozňatova,49.1996008,16.6479755
6276549,way,RWE Transgas,49.1751488,16.5196665
6276555,way,U Lednice,49.1695474,16.5049022
6276558,way,Nanebevzetí Panny Marie,49.1655042,16.5176874
6631957,way,Bosonožská,49.1668729,16.53127
6632172,way,Sojkova,49.1786214,16.5396278
6897157,way,Ríšova,49.2071621,16.4842374
6897162,way,náměstí Na Městečku,49.2757851,16.4367349
6897182,way,Kníničská,49.2134147,16.4077492
6897189,way,Žebětínská,49.2099714,16.4114787
7359322,way,Dřevařská,49.2095836,16.6032368
7366351,way,třída Kpt. Jaroše,49.2005201,16.6108696
7726754,way,Lužánky,49.2068042,16.6050367
7991627,way,Pražákova,49.1765167,16.6040455
8061091,way,Písníky,49.145152,16.655162
8061093,way,Ivanovické náměstí,49.1539731,16.653612
8061194,way,Špirkova,49.1482247,16.6654242
8061197,way,Podlipná,49.1487478,16.6646517
8061199,way,Holásecká,49.1478823,16.6620894
8061790,way,V Rejích,49.1404914,16.6541407
8070614,way,Brno 2,49.1907466,16.6118679
8079447,way,Pod Vinohrady,49.1832102,16.4923297
8134285,way,Hlinky,49.1895325,16.5877239
8134289,way,Konečného náměstí,49.2051786,16.5944663
8313555,way,Špitálka,49.1916032,16.6200463
8313566,way,Veselá,49.1963946,16.605732
8314299,way,Vážného,49.2502918,16.5816402
8314746,way,Horácké náměstí,49.2470649,16.5826085
8315203,way,Hraničky,49.167872,16.5732042
8315214,way,Vejrostova,49.2217914,16.5200605
8317639,way,Čechyňská,49.1912184,16.6217315
8317655,way,Porhajmova,49.1913963,16.6348817
8317667,way,Příjezdová,49.260986,16.5712944
8319794,way,Čeňka Růžičky,49.1648259,16.5755488
8324539,way,Skalka,49.2913773,16.5775615
8324870,way,Podpěrova,49.2384636,16.5852595
8324874,way,Malinovského náměstí,49.196105,16.6156531
8324885,way,Vranovská,49.2036233,16.6255031
8326690,way,Hudcova,49.2408916,16.5730278
8330575,way,Minská,49.2115207,16.5827686
8330638,way,náměstí 28. dubna,49.2275381,16.5315625
8361836,way,Mučednická,49.2072388,16.582395
8364277,way,Tržní,49.1910243,16.6299223
8395730,way,Kosmova,49.2279041,16.5929701
8395733,way,Rysova,49.2425015,16.568531
8406104,way,Lužova,49.2074857,16.6159963
8406105,way,Zdráhalova,49.2090335,16.6193911
8406108,way,Volejníkova,49.208956,16.622548
8423630,way,Podveská,49.2161272,16.5602512
8423631,way,Čichnova,49.2173265,16.5620423
8423633,way,Vychodilova,49.2183785,16.5735961
8423637,way,Makovského náměstí,49.2178161,16.5755366
8423641,way,Přívrat,49.2183785,16.5735961
8423654,way,Běloruská,49.1702133,16.5805432
8423671,way,Marie Pujmanové,49.1982117,16.5734659
8427235,way,náměstí Odboje,49.2405878,16.5702837
8427238,way,Nad kašnou,49.2245441,16.5259773
8437137,way,Gromešova,49.2545485,16.5882799
8437141,way,Hapalova,49.2517467,16.5891851
8437143,way,Palackého náměstí,49.2515199,16.5832007
8437148,way,Jandáskova,49.2571507,16.5934356
8437149,way,Tumaňanova,49.2588307,16.5937157
8438460,way,Vondrákova,49.2221803,16.5251075
8438462,way,Živného,49.2251719,16.5281482
8440820,way,Mathonova,49.2130368,16.6254108
8449776,way,Komínská,49.2280851,16.5338552
8451893,way,Renčova,49.2480584,16.5733035
8463267,way,Lieberzeitova,49.210004,16.6307005
8463269,way,Venhudova,49.2119773,16.6265199
8468384,way,Františkánská,49.1923102,16.6104225
8468387,way,Josefská,49.1923755,16.6123388
8468388,way,Novobranská,49.1943182,16.6128382
8496703,way,Srbská,49.2236218,16.5914694
8496706,way,Bystřinova,49.2294861,16.585155
8513477,way,Královopolská,49.2206468,16.5826752
8513483,way,Blatného,49.2160288,16.5744094
8584975,way,Svážná,49.1754784,16.5526387
8585080,way,Petra Křivky,49.1782093,16.5624851
8585804,way,Masarykův okruh,49.2086975,16.4530007
8671096,way,VIDA! science centrum,49.1859842,16.5839764
8673732,way,lázně Riviéra,49.1866422,16.5704428
8673734,way,Svratka,49.1998415,16.5674113
9581085,way,Jedovnická,49.2048095,16.6669849
9584044,way,Rohlenka,49.1840026,16.7575104
9934069,way,Stará Tišnovka,49.2025122,16.628008
9944365,way,Obřanský tunel,49.2296497,16.6517283
10040379,way,Björnsonův sad,49.2076942,16.5925477
10042245,way,Královopolský tunel,49.2266328,16.60545
10122303,way,Květinářská,49.1922418,16.609504
10362500,way,Kamínky,49.1772394,16.5605557
10416837,way,Kallabova,49.2119174,16.5734147
10416842,way,Bráfova,49.2132704,16.5759704
10416844,way,Rosického náměstí,49.2147281,16.5697772
10416845,way,Sochorova,49.2147113,16.5686577
10417533,way,Tábor,49.2103112,16.5869174
10417905,way,třída Generála Píky,49.2131596,16.6166782
11989654,way,U Velké ceny,49.1977887,16.5303802
12520573,way,Na Vilách,49.1119421,16.729188
12841634,way,Lazebnice,49.1959081,16.4287968
15011204,way,Exteritoriální dálnice Vídeň-Vratislav,49.2270998,16.5201495
15092153,way,Židovský hřbitov,49.1924041,16.6417456
15092154,way,Ústřední hřbitov,49.1652499,16.5961483
15806005,way,Terezy Novákové,49.2473666,16.579304
15875355,way,Špilberk,49.1953109,16.5978835
15875357,way,Beethovenova,49.1968853,16.6099206
15875372,way,Peroutková,49.1924482,16.6068824
15875375,way,Ulička Václava Havla,49.1917962,16.6077898
15875380,way,Vachova,49.1961302,16.6115712
15875382,way,Jezuitská,49.1972612,16.6118879
15875392,way,Dominikánské náměstí,49.1933591,16.6076267
15875405,way,Kapucínské náměstí,49.1916797,16.6106198
15875407,way,Bašty,49.1911562,16.6113127
15875411,way,Panenská,49.194066,16.6062191
15875415,way,Středova,49.1953807,16.6070744
16136481,way,Vyhlídalova,49.1648259,16.5755488
16146611,way,Mendelova univerzita v Brně,49.2108323,16.6136353
16146612,way,Přírodovědecká fakulta Masarykovy univerzity,49.2055176,16.5972235
16146614,way,Botanická zahrada,49.205135,16.5964566
16146616,way,vodojem Kraví hora,49.2040665,16.5841536
16232974,way,Winning Group Arena,49.1852442,16.6025567
16232980,way,Renneská třída,49.1842836,16.6022522
